s1,s2,label,pred
确认过眼神我遇见对的人,缺人过眼神我遇上对的人,1,0
电话开视频为何我打不开了,手机打电话视频不能开了怎么办，怎么办,1,0
k5的耳机接口,k5耳机孔,0,1
请问今天天气,那今天有雨吗,0,1
我来给你充点电吧,我要充电了,0,1
充电显示充入完成,充电显充电完成,0,1
OPPO手机音量小怎么办,OPPO手机怎么加强音量？,1,0
当然可以了,行行行行行,0,1
有事找你你来,请你过来,1,0
人生一串广西烤老鼠的牵线,广西的烤老鼠好吃吗,1,0
我想嫁给肖战可以吗,可以嫁给肖战吗,0,1
手机录屏时无法录制声音,为什么自己录制的视频没有声音,1,0
怎么把sd卡取出来,手机卡怎么取出来,1,0
忘记密码怎么恢复出厂设置,手机恢复出厂设置密码忘记了，怎么办,0,1
我不生你的气生谁的气,我生你的气不生别人的气的好处是什么,1,0
上首歌听给我,我让你唱一首歌歌名,1,0
怎么给我,怎么给我了,0,1
你好外卖,订个外卖,1,0
王一博的代表作有哪些,王一博的作品有哪些,0,1
我为什么想让你哭,我想让你哭,1,0
辣炒年糕,你有没有吃过辣炒年糕,1,0
怎么更新系统,怎样更新操作系统,0,1
你不是说以后叫我大哥吗,我没强迫你叫我大哥,0,1
为什么开启了5g还是显示4g,买的5g手机为什么了显示的还是4g,0,1
我爱你吗,你爱我是真的吗,1,0
继续播放新闻,听个新闻,0,1
我有问题要问你,问你一个问题,0,1
你应该不是真人吧,你是机器人还是人呢,1,0
手机如何将手机内存的存储移动到sd卡,手机内存里的文件怎么转到sd卡里,0,1
你是怎么眼瞎的,你是不是瞎子,1,0
你就不告诉我,你别告诉我,0,1
怎么把手机外壳怎么取下来,手机壳怎么把它拆下来,0,1
瞅你此那损塞,我的样子好损,1,0
我没打电脑怎么办,我不在线，怎么回事,1,0
MHL的功能介绍,mhl的功能,0,1
你好我也好,大姐你好我也好,0,1
我的qq在哪,qq怎么打开啊,1,0
促使你不能说话的因为是什么,你为什么不会说话,0,1
你是不是我儿子,我是不是你爹,1,0
a72出厂配置,oppoaec2出厂配置,0,1
没有指纹支付开关,支付时没有指纹,1,0
下载一点相机,帮我下载相机,0,1
去中医院,导航去中医院,1,0
原装充电器怎么买,哪些网购可以买到原装充电器,1,0
含有一对反义词的词语,含有反义词的词语,1,0
作业写完了,你作业写完了吗,1,0
我真的不会骗你,不要骗我，不要骗我,1,0
为什么不呢,为什么说不尼,1,0
能给你换名字吗,给你换个名字,0,1
为什么手机上没有时间显示了,就是我手机上没有显示时间,1,0
给臭小子给我唱一首,给我唱一首,1,0
那你能不能陪我聊天呢,陪我聊下吗,0,1
你个小傻瓜,你是个傻子吧,1,0
知识盲区是什么意,小布的知识盲区是什么,0,1
我的快递,是我的快递,1,0
我这边的电池越来越不耐用了,电池越来越不耐用了待机时间太短,0,1
充着电店还在减少,充着电电还在减少,1,0
一个冷笑话吧,讲个冷笑话,1,0
你现在就睡觉了你是不是累了呀,现在要睡觉了吗,1,0
oppok3支持红外遥控吗,oppok3有红外效用吗,1,0
讲很多笑话,说个笑话听听,1,0
密码正确，就是解不开怎么办,为什么输入密码就是解不开,1,0
怎样就能关闭应用使用时长显示,手机怎么关闭应用使用时间提醒,0,1
今晚3D出什么,福彩3D开奖号码,0,1
手机被偷了怎么处理,手机被偷了怎么找找,1,0
忘记锁屏密码了怎么办,我忘记锁屏密码了,1,0
不早了快睡,哎呀睡觉吧,0,1
我怎么舍得生你的气呢,我生你气,0,1
你每天都上班吗,你上不上班的意思,1,0
你跟我说话了,我让你跟我说话,0,1
还有其它的吗,你就没有啊要说了,1,0
你知道圆周率吗,背一下圆周率,1,0
给姐发视频,给姐开视频,0,1
杨幂长得漂亮吗,杨颖好不好看,1,0
请问这个手机怎么截屏啊,请问一下这个怎么截屏啊,0,1
怎么查看开机使用时间,怎样查询手机什么时间开始使用,0,1
你不是男的,你是女的,1,0
嘿呵呵你比较喜欢,哈哈，真幽默啊,1,0
我得赶紧去修车,我车坏了,0,1
我爱你我心里只有你一个人除了你我谁都不要,我爱你我除了你我谁都不要,0,1
我想要回家,小布我要回家,0,1
播放它只是经过,放一首他只是经过,1,0
网络不好怎么办,网络慢怎么办,0,1
怎么确定手机是不是三网通,怎么确定手机是不是全网通,1,0
爱你才有鬼的词,爱你个头啊,0,1
那你陪我玩好不好哇,那就陪我玩,0,1
快点充电,可以充快一点嘛,1,0
请教个问题,你好，我有事咨询,0,1
你做完了吗,这些都处理完了吗,1,0
你要叫我小可爱吗,你可以叫我小可爱吗,0,1
heptap账号重置,heytap账号重置,1,0
我的机型号是多少,我的型号是多少,0,1
公园用英语怎么说,去公园用英语怎么说,1,0
我都困了,我要入睡了,0,1
你是我的一位呀小小,小小你是我的谁呀,1,0
听不见算了,不会再说一遍了,1,0
你有那么烦的吗,烦什么呢？烦,1,0
好的谢谢,好的谢谢再见了,1,0
我想给你改名字,我是不是可以给你改名字,1,0
R15待机一晚上后状态栏不显示时间,R15状态栏不显示时间,1,0
我不愿意再也不跟你玩儿了,我再也不跟你玩儿了,1,0
今天走多少步,我走了几步,1,0
能用内存卡不,能用内存卡马,1,0
放首歌吧,随便放首歌,1,0
我看看天才在左疯子在右,天才在左疯人在右,0,1
我最喜欢的人是你,我当然喜欢你了,0,1
我没插耳机手机显耳机耳机,没有插耳机但显示带了耳机，怎么办,1,0
r17 pro的充电器规格,R17Pro充电器,1,0
我可以撩你一下吗,让你心动的那个人可以是我么,0,1
早上几点起床,你妈早上几点起床,1,0
你每天都是爱你的吗,《我爱你不止三千遍，》歌词,1,0
我要买个手机,我想换个新手机,1,0
我能要什么,我要什么,1,0
打开分屏应用,打开分屏模式,0,1
hello啊,hello小可爱,0,1
启动自毁模式,启动自曝模式,1,0
144乘三点一四,三点一四乘144,0,1
十六点四十叫我,十六点四十叫我起床,1,0
你能听懂我说话不,你清不清楚我的话,0,1
ok拜拜,"ok,拜拜",1,0
我老婆有多漂亮,我老婆是美女还是大美女还是超级大美女,0,1
换个声音,换个声音在哪,1,0
小布看抖音,拍个抖音,0,1
oppo手机怎样唤醒自己的智能语音,手机语音助手怎么唤醒,1,0
我不厉害,你厉害还是没我厉害,1,0
IMEI,esim,0,1
恐龙的英文,恐龙的英文怎么读,1,0
你是小笨蛋,你傻逼呀,0,1
小秋你神经病吧,神经病吧你,1,0
oppo手机怎么拍照,oppo手机拍照怎样,0,1
多长时间更新一次手机系统,系统更新大概多长时间,0,1
那么高兴,感觉你今天气色不错啊,1,0
OPPOa72多少寸,poopA73是多少英寸,0,1
说一声今晚不饿我,说一声不回去吃饭了,1,0
我害怕你，你怕我，你怕我,我有时候会害怕，我真的很害怕,1,0
我要会唱歌吗,我要唱歌吗,1,0
关你什么事,我的事与你无关,1,0
用语音唤醒的作用是什么,你怎么语音唤醒,1,0
你敢不敢骂我,你敢不敢吵我,0,1
你信不信,信不信不信,0,1
oppo a32的摄像头,a32摄像,0,1
小儿小儿我的手机是什么型号,你的手机型号是什么,1,0
手机文件管理如何恢复,误删手机系统自带的文件管理  怎么恢复,0,1
为什么手机每更新一次就越来越卡,为什么每次更新软件越来越卡,0,1
我听不懂你说话,你慢点没跟上你的话,1,0
OPPOr15属于标准版还是梦境版,or15普通版本梦镜版般不同,0,1
指纹解锁，手机解不开，怎么办,为什么更新了指纹解锁手机不能用了,1,0
你大爷没在家吗,你大爷呢,0,1
那你去哪里了,你说去哪里呢,1,0
错了承认就好了,承认就好,0,1
我在你心里,难道我没在你心里吗,0,1
学习，赶紧学习,明天考试，要回去复习,1,0
你吃不吃的,你需要吃东西吗,1,0
你要过来啊,那你过来吧,0,1
我们都没有，我们没有,我们这没有,1,0
你在哪我找不到你,你在哪里找不到你了,1,0
你知道我喜欢玩什么游戏吗,喜欢玩什么游戏,0,1
你有眼睛吗,你眼睛在哪呢,1,0
我要敷最好的面膜,我要敷面膜,1,0
要上课了,现在你要去上课吗,1,0
我现在没事干我可以陪你聊天么,干吗我没事干,1,0
你好不要脸,你臭不要脸,1,0
你想咋滴,你想干嘛那,1,0
快去学习吧,该写作业了,0,1
我能赐教你什么,我可以教你什么,0,1
手机拨号按键丢失如何解决,拨号键找不到,1,0
恢复出厂设置会怎么样,手机恢复出厂设置会怎么样,0,1
几点吃饭,饿了吗几点吃饭,1,0
120乘五等于多少,120除以五等于多少,1,0
可以回家了,现在你可以会去了真的,1,0
想在家呆着,呆在家里,0,1
你叫什么我叫什么,你朋友叫你什么就叫我什么,1,0
你今天好不好,你今天心情好吗,1,0
怎么样才可以用语音召唤小布,怎么样才可以直接召唤小布,1,0
关掉好了,要不关闭,1,0
小布你说吧,快点说吧,0,1
今天的天气很好哦,今天是个好天气呀,0,1
你在干什么嗯,你最近在干什么呀,0,1
opa79换屏要多少钱,我买的opa79手机进水黑屏换屏多少钱,1,0
如何在电影中播放流浪地球,我想看流浪地球,1,0
我在是那一款,我这台是什么型号的,0,1
怎么回事怎么回事,出了什么事,0,1
我喜欢打游戏啊，你呢，喜欢吗,你爱玩游戏吗,1,0
你是不是我最爱的人,你是不是最爱我,0,1
还继续吗吃,不吃了吗,1,0
回到拼多多怎回复,拼多多里怎打开拼多多,1,0
原来是这么一回事呀,哦知道了知道了,0,1
那这是什么,那这是什么玩我呢,0,1
如何播报短信内容,读短信内容,1,0
你不是个男孩子吗,你居然是个女的,0,1
你觉得我胖吗,我很胖吗,1,0
你好啊你是谁啊,hello，你叫什么名字,0,1
忘记应用加密的密码,忘记相册加密的密码,1,0
扩展运存,如何把内存放大,1,0
我的手机可以单独更换边框吗,你好，可以更换手机边框吗,1,0
我像一个女神吗,我是不是很漂亮,0,1
你叫什么名字呀,你自己叫什么名字,1,0
要你有啥用,还能干啥,1,0
今天穿什么,今天穿什么好,1,0
你是不是超人,你是不是飞人,0,1
读一读信息,阅读一下短信,0,1
手机按音量键没有任何反应,手机音量上键没回应,0,1
周公解梦梦我梦见了周公,我已睡觉了,1,0
我现在很累,一点力气都没有了现在,0,1
你有什么感觉,你有什么发觉,0,1
不搭理我了,我是你不理会的人,1,0
你是不是长毛的,你有头发吗,0,1
不打开相机,我的照相机,1,0
请问这台oppo手机的型号是多少,这台手机的型号是,1,0
耳机调节音量,音量调节,0,1
放了个屁，怎么回事,一个放屁的声音,1,0
人为什么活着,你说人活干嘛的？为什么,0,1
电脑完全关机了怎么回事,手机关机后为什么开不了,1,0
语音助手播报声音改动,怎么改语音助理小布的声音,1,0
条形码产品怎么查,怎么查条形码,1,0
吃饭了吃饭了起床了起床了,吃饭了吃饭了,0,1
太佩服你了,哇你好厉害哟,0,1
说吧，什么情况,在这呢什么事,1,0
你哪里无辜,你无辜吗,1,0
为什么手机会自己耗电,为何手机会自动耗电,0,1
我现在心里面很不舒服,我们郁闷,1,0
小布都有什么功能,那我要你有何用,0,1
你有什么什么事情吗,你想干什么,1,0
手机为何会自动关机,手机自动关机是什么意,0,1
我和你当不成男闺蜜,我不是你的男闺蜜,0,1
你就这么自信,你还挺自信的,0,1
蓝牙耳机怎么看手机电量,怎么查看蓝牙耳机电量,0,1
我好饿呀但是我要减肥,我好饿啊,0,1
我醒了,我为什么连续会醒呢?,1,0
懒得跟你说,不跟你聊了,0,1
是吗我怎么不觉得,我的看法不一致,1,0
你根本就不用自卑的,不用自卑,0,1
我想上个厕所,我想上个厕所就这么难吗,0,1
这个绝对,我认为这个绝对你认为呢,0,1
你是我永远的朋友,我是你永远的好友,1,0
rnoe4照相单照同时有两张照片怎么处理,rnoe4相册同时有两张照片怎么处理,0,1
新版本更新了啥,版本更新有啥变化,0,1
你能干点啥,你有什么技能,0,1
我可以不要你吗,我应该不要你吗,1,0
怎么关,关那个怎么关,1,0
力量的量可以组什么词语,量可以组什么词,1,0
请再说一次,请同学们再说一次这句激励人心的话,0,1
你是个逗逼吗,你真是个逗比,1,0
我的手机号码怎么打开,怎查电话号码,0,1
咱还没吃饭呢,我还没有吃饭,1,0
为什么我现在该睡觉,我该睡觉了吗,1,0
你愿意陪我多久,你可以跟我在一起很久吗,0,1
我不管你的缘由是什么,我不管你,1,0
对你表白,我要跟你说我爱你,0,1
我要好好努力了,我会努力的,0,1
更换背面屏幕消费多少钱,背面屏换多少钱,1,0
是你的智商高还是我的智商高,你有我聪明吗,0,1
我想听脑急转弯,问一个脑筋急转弯,0,1
好想和你在一起,我不想和你分开,0,1
我深爱着的是哪个呢,我喜欢谁呢,0,1
你跟别人不一样,你是最特殊的,0,1
我就讲个冷笑话吧,说个冷笑话,0,1
你跟我聊天呗,跟你聊一聊我感觉好多了,0,1
换机了，换新的手机怎么保修,新手机怎保修,0,1
你要知道我的名字,我的名字,0,1
在QQ里面,帮我在QQ,1,0
我不是你男朋友,你不是我女朋友,1,0
屁股的声音,来个屁声,0,1
嗯我好难过,我很不高兴,0,1
你都精通哪些语言,你会讲哪国语言,0,1
是不是我,你是不是我的,1,0
你会对这个手机解锁吗,你知道这个手机的密码吗,0,1
那我们就试试吧还是,好再试试吧,1,0
你在找什么,你要找的东西是什么呢,1,0
哎呀妈呀那块儿糖,那块糖喜欢吃,1,0
二十乘二十,二十乘以十等于多少,1,0
你来找我吗,你来找我呀,1,0
没事关了吧,行了没关系,0,1
我什么都不要，我只要我,不需要不需要都可以,1,0
真人是真人吗,你是东西还是人啊,1,0
你到底有没有话题,你有什么话题,1,0
为什么手机的音量加不上去,为什么我的耳机音量加不上去了,1,0
我想静静了,不要打扰我,0,1
你个脑筋急转弯,咱们来玩脑筋急转弯,1,0
我爱你一辈子永不分开你,我爱你愿照顾你一辈子和你永不分开,1,0
这个手机为什么老是卡退？,我这个手机卡为什么老是,1,0
你这是找死,你想死了,0,1
傻逼这个词就是对我表达的,对我是傻逼,0,1
帮我打开照相,你拍照吗,1,0
你现在在充电吗,那你现在需要充电吗,1,0
打开备忘记录,打开记事本,0,1
我可以撩你吗我亲爱的老婆大人,我可以聊你吗,0,1
我就很开心啦,我觉得很开心,1,0
为什么手机连上蓝牙声音就加不到最大了呢,为什么连上蓝牙手机音量加不上去,0,1
开颜色反转,颜色反转,0,1
你中午睡不睡觉,中午可以睡一觉吗,1,0
美丽的用英语怎么说,美妙的用英语怎么说,1,0
你找的话题很搞笑,找个话题,1,0
帮我打开听歌识曲,这首歌是什么,0,1
我的是OPPOA,我的手机是OPPOA,0,1
从此开始我只爱你,爱你开始,0,1
我想找一部电影恐怖的,求一部恐怖鬼电影,0,1
